City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
447,Kurchum,KZ,48.5722,83.6542,40.91,72,100,19.57,overcast clouds
448,Wollongong,AU,-34.4333,150.8833,57.07,78,14,5.48,few clouds
449,Soe,ID,-9.8607,124.284,68.85,92,83,3.8,broken clouds
450,Padang,ID,-0.9492,100.3543,77.05,92,100,3.15,heavy intensity rain
451,Waingapu,ID,-9.6567,120.2641,81.45,82,99,5.39,overcast clouds
452,Lauria,IT,40.0465,15.8358,60.21,77,81,0.54,broken clouds
453,Wasilla,US,61.5814,-149.4394,42.85,87,20,8.99,light rain
454,Goya,AR,-29.14,-59.2626,94.96,31,26,4.72,scattered clouds
455,Teya,RU,60.3778,92.6267,21.13,91,100,2.62,overcast clouds
456,Camacha,PT,33.0833,-16.3333,75.52,73,20,10.36,few clouds
457,Iranshahr,IR,27.2025,60.6848,88.14,14,0,18.41,clear sky
458,Itarema,BR,-2.9248,-39.9167,87.26,60,79,15.77,broken clouds
459,Kavieng,PG,-2.5744,150.7967,83.28,77,99,16.08,light rain
460,Saint Stephen,GB,50.3333,-4.9,56.75,62,40,28.77,scattered clouds
461,Uusikaupunki,FI,60.8004,21.4084,50.52,91,100,12.64,overcast clouds
462,Buala,SB,-8.145,159.5921,79.88,82,100,6.49,light rain
463,Poya,NC,-21.35,165.15,69.4,78,0,3.2,clear sky
464,Usinsk,RU,65.9939,57.5281,8.17,87,97,10.58,overcast clouds
465,Urusha,RU,54.05,122.9,23.83,55,94,1.99,overcast clouds
466,Totskoye,RU,52.5248,52.7623,47.12,85,49,10.92,scattered clouds
467,Mezen,RU,65.8522,44.24,31.6,93,100,7.58,overcast clouds
468,Fairbanks,US,64.8378,-147.7164,46.36,42,1,12.66,clear sky
469,Port Moresby,PG,-9.4431,147.1797,76.42,94,20,4.61,few clouds
470,Tortoli,IT,39.9256,9.6572,64.98,77,75,0.0,moderate rain
471,Nemuro,JP,43.3236,145.575,50.67,81,91,10.54,overcast clouds
472,Pochutla,MX,15.7432,-96.4661,81.14,66,45,2.24,scattered clouds
473,Mount Darwin,ZW,-16.7725,31.5838,86.97,27,96,6.53,overcast clouds
474,Birsk,RU,55.4211,55.5428,44.15,92,97,11.79,overcast clouds
475,Andenes,NO,69.3143,16.1194,44.58,76,0,14.97,clear sky
476,Nchelenge,ZM,-9.3451,28.734,86.41,43,54,7.34,broken clouds
477,Kargopol,RU,61.5071,38.9456,39.36,96,100,4.45,overcast clouds
478,Dawson Creek,CA,55.7666,-120.2362,19.36,85,1,0.0,clear sky
479,Goundam,ML,16.4145,-3.6708,102.78,9,97,6.85,overcast clouds
480,Russell,US,32.3502,-85.1999,59.97,77,90,8.05,overcast clouds
481,Pimentel,PE,-6.8367,-79.9342,70.09,64,0,4.61,clear sky
482,Tura,IN,25.5198,90.2201,62.53,65,0,2.75,clear sky
483,Eureka,US,40.8021,-124.1637,55.63,96,100,4.43,overcast clouds
484,Kushima,JP,31.4583,131.2333,65.62,88,81,5.14,broken clouds
485,Xihe,CN,31.6864,113.4659,63.09,60,98,4.94,overcast clouds
486,Inhambane,MZ,-23.865,35.3833,77.0,73,75,5.01,light rain
487,Veraval,IN,20.9,70.3667,79.52,59,2,3.31,clear sky
488,Camocim,BR,-2.9022,-40.8411,87.22,60,61,12.82,broken clouds
489,Antakya,TR,36.2066,36.1572,75.02,56,100,4.07,overcast clouds
490,Kharitonovo,RU,61.4009,47.4978,40.3,94,100,5.79,overcast clouds
491,Kachug,RU,53.9606,105.8817,28.53,82,52,1.79,broken clouds
492,Fremont,US,37.5483,-121.9886,57.36,84,90,1.01,overcast clouds
493,Nador,MA,35.174,-2.9287,87.87,41,0,9.22,clear sky
494,Villarrobledo,ES,39.2699,-2.6012,66.69,76,95,27.47,overcast clouds
495,Lakes Entrance,AU,-37.8811,147.981,48.16,82,0,4.14,clear sky
496,Calvinia,ZA,-31.4707,19.776,77.09,32,85,15.95,overcast clouds
497,Tadine,NC,-21.55,167.8833,70.48,74,1,8.72,clear sky
498,Kanniyakumari,IN,8.0833,77.5667,80.69,80,100,5.93,overcast clouds
499,Jiangdu,CN,32.4286,119.5574,60.89,61,95,6.02,overcast clouds
500,Mucurapo,TT,10.6667,-61.5333,87.96,70,59,3.0,broken clouds
501,Skelleftea,SE,64.7507,20.9528,39.56,69,90,4.61,fog
502,Bhuban,IN,20.8833,85.8333,75.31,77,60,3.15,broken clouds
503,Bhatkal,IN,13.9667,74.5667,80.51,82,49,3.65,scattered clouds
504,Goderich,CA,43.7501,-81.7165,52.12,82,49,9.22,scattered clouds
505,Stromness,GB,58.965,-3.296,52.05,87,100,15.01,overcast clouds
506,Kosh-Agach,RU,50.0,88.6667,27.57,56,100,3.6,overcast clouds
507,La Paz,BO,-16.5,-68.15,57.18,50,75,5.75,broken clouds
508,Elko,US,41.0002,-115.5012,37.42,67,100,4.21,overcast clouds
509,Roma,US,43.2128,-75.4557,54.95,97,90,1.01,mist
510,Naron,ES,43.5167,-8.1528,61.59,82,100,11.41,overcast clouds
511,Constitucion,CL,-35.3333,-72.4167,62.4,69,100,6.33,overcast clouds
512,Saint-Ambroise,CA,48.5501,-71.3324,46.94,87,100,12.66,moderate rain
513,Stara Synyava,UA,49.6032,27.6191,47.66,49,0,8.68,clear sky
514,Akyab,MM,20.15,92.9,80.29,77,90,7.0,overcast clouds
515,Kasulu,TZ,-4.5767,30.1025,65.97,58,100,2.86,overcast clouds
516,Port Augusta,AU,-32.5,137.7667,62.71,24,99,4.7,overcast clouds
517,Yumen,CN,40.2833,97.2,44.67,34,100,10.27,overcast clouds
518,Moron,AR,-34.6534,-58.6198,66.02,79,100,7.0,overcast clouds
519,Upington,ZA,-28.4478,21.2561,89.98,13,1,2.3,clear sky
520,Wamba,NG,8.9333,8.6,88.57,46,99,4.41,overcast clouds
521,Beckley,US,37.7782,-81.1882,49.89,99,90,4.0,mist
522,Keti Bandar,PK,24.1447,67.4497,80.65,67,46,10.04,scattered clouds
523,Macherla,IN,16.4833,79.4333,78.48,75,63,2.77,broken clouds
524,Saint-Paul,RE,-21.0096,55.2707,75.31,88,5,1.01,clear sky
525,Viedma,AR,-40.8135,-62.9967,55.26,61,100,13.49,overcast clouds
526,Novaya Zaimka,RU,56.4857,66.9241,27.18,82,100,7.07,overcast clouds
527,Cayenne,GF,4.9333,-52.3333,89.64,72,82,5.01,broken clouds
528,Labuhan,ID,-6.8844,112.2051,81.57,77,80,0.22,broken clouds
529,Carbondale,US,37.7273,-89.2168,52.54,93,1,4.61,clear sky
530,Wattegama,LK,6.7989,81.4808,75.65,94,64,2.04,broken clouds
531,Half Moon Bay,US,37.4636,-122.4286,58.21,89,90,4.61,overcast clouds
532,Talcahuano,CL,-36.7167,-73.1167,56.88,82,75,5.75,broken clouds
533,Narsaq,GL,60.9167,-46.05,26.82,66,40,4.34,scattered clouds
534,Anloga,GH,5.7947,0.8973,89.82,75,99,12.12,overcast clouds
535,Beyneu,KZ,45.3167,55.2,53.37,56,0,5.59,clear sky
536,Kautokeino,NO,69.0125,23.0412,29.25,96,100,3.78,overcast clouds
537,Kralendijk,BQ,12.15,-68.2667,85.98,66,20,13.8,few clouds
538,Mazatlan,MX,23.2167,-106.4167,80.02,89,2,4.79,clear sky
539,Iquitos,PE,-3.7481,-73.2472,80.64,83,75,4.61,broken clouds
540,Marsabit,KE,2.3284,37.9899,79.9,33,84,17.81,broken clouds
541,Oistins,BB,13.0667,-59.5333,84.29,61,20,17.27,few clouds
542,Ballina,AU,-28.8667,153.5667,66.16,73,90,8.05,overcast clouds
543,Shizunai,JP,42.3339,142.3669,50.68,80,5,4.68,clear sky
544,Fayaoue,NC,-20.65,166.5333,75.65,63,0,8.72,clear sky
545,Tiznit,MA,29.5833,-9.5,81.19,22,3,11.23,clear sky
546,San Matias,BO,-16.3667,-58.4,93.49,43,58,5.82,broken clouds
547,Bud,US,39.447,-86.1758,53.22,94,8,10.58,clear sky
548,Esperance,AU,-33.8667,121.9,66.04,57,100,16.55,overcast clouds
549,Okha,RU,53.5739,142.9478,26.28,62,82,9.57,broken clouds
550,Ancud,CL,-41.8697,-73.8203,63.93,43,46,7.23,scattered clouds
551,Kalmunai,LK,7.4167,81.8167,80.31,84,76,7.52,broken clouds
552,Damghan,IR,36.1683,54.348,60.58,41,44,1.81,scattered clouds
553,Dunedin,NZ,-45.8742,170.5036,49.8,63,100,11.99,overcast clouds
554,Penzance,GB,50.1186,-5.5371,56.41,73,6,32.32,clear sky
555,Port Hedland,AU,-20.3167,118.5667,73.45,78,40,3.44,scattered clouds
556,Varna,BG,43.2167,27.9167,55.54,68,75,4.61,broken clouds
557,Wuan,CN,31.6836,112.0044,62.82,61,100,5.86,overcast clouds
558,Sokolo,ML,14.7328,-6.1219,102.43,12,74,12.3,broken clouds
559,Sterling,US,39.0062,-77.4286,61.7,92,75,3.0,broken clouds
560,Ocampo,MX,21.65,-101.5,61.25,39,21,1.32,few clouds
561,San Borja,BO,-14.8167,-66.85,99.09,30,41,5.5,scattered clouds
562,Kudahuvadhoo,MV,2.6708,72.8944,83.37,74,33,17.18,scattered clouds
563,Xining,CN,36.6167,101.7667,38.82,68,81,0.69,broken clouds
564,Los Llanos De Aridane,ES,28.6585,-17.9182,71.35,82,20,1.99,volcanic ash
565,Berlevag,NO,70.8578,29.0864,37.44,72,100,13.44,overcast clouds
566,Byron Bay,AU,-28.65,153.6167,66.09,60,99,9.51,overcast clouds
567,Saharsa,IN,25.8833,86.6,71.82,61,0,2.93,clear sky
568,Pitkyaranta,RU,61.5734,31.4792,42.98,95,100,7.76,overcast clouds
569,Igurubi,TZ,-4.0,33.7,85.21,34,58,16.31,broken clouds
570,Shenjiamen,CN,29.9576,122.298,65.91,65,100,7.99,overcast clouds
571,Tautira,PF,-17.7333,-149.15,71.62,78,93,17.4,overcast clouds
572,Guerrero Negro,MX,27.9769,-114.0611,64.74,83,100,6.24,overcast clouds
573,Ribeira Brava,PT,32.65,-17.0667,79.0,78,25,7.11,scattered clouds
574,Suruc,TR,36.9761,38.425,64.6,52,100,1.52,overcast clouds
575,Sheridan,US,44.8333,-106.9173,30.65,80,90,1.99,overcast clouds
576,Poddorye,RU,57.4695,31.1156,46.94,76,6,10.92,clear sky
577,Maningrida,AU,-12.0667,134.2667,80.71,76,67,3.36,broken clouds
578,Sumbe,AO,-11.2061,13.8437,79.36,74,23,8.39,few clouds
579,Perelyub,RU,51.8667,50.3667,47.39,80,19,8.97,few clouds
580,Yerbogachen,RU,61.2767,108.0108,18.41,72,97,6.82,overcast clouds
581,Ridgecrest,US,35.6225,-117.6709,63.01,47,1,4.0,clear sky
582,Vila,PT,42.0304,-8.1588,56.75,89,99,7.36,overcast clouds
583,Sherbakul,RU,54.6316,72.3963,24.48,73,100,8.21,overcast clouds
584,Havoysund,NO,70.9963,24.6622,34.68,79,89,15.88,overcast clouds
585,Sao Gabriel,BR,-30.3364,-54.32,82.44,59,0,7.81,clear sky
586,Bacolod,PH,10.6667,122.95,78.37,82,100,9.71,overcast clouds
587,Champerico,GT,14.3,-91.9167,86.36,73,51,1.57,broken clouds
588,Egvekinot,RU,66.3167,-179.1667,0.01,84,99,11.79,overcast clouds
589,Pitimbu,BR,-7.4706,-34.8086,88.39,62,59,11.7,broken clouds
590,Monte Alegre,BR,-2.0078,-54.0692,90.07,52,72,4.09,broken clouds
591,Luau,AO,-10.7073,22.2247,77.14,61,100,6.71,light rain
592,Kano,NG,12.0001,8.5167,94.89,16,0,12.66,clear sky
593,Batagay,RU,67.6333,134.6333,-4.5,90,100,5.97,overcast clouds
594,Sao Geraldo Do Araguaia,BR,-6.4006,-48.555,99.3,33,24,3.98,few clouds
595,Tongliao,CN,43.6125,122.2653,32.41,30,20,6.96,few clouds
596,Dongning,CN,44.0622,131.1207,38.5,62,82,0.85,broken clouds
597,Zyryanovsk,KZ,49.7386,84.2719,37.44,86,100,14.76,overcast clouds
598,Yatou,CN,37.15,122.3833,53.42,78,98,16.2,overcast clouds
599,Prainha,BR,-1.8,-53.48,91.9,48,79,4.5,broken clouds
600,Teahupoo,PF,-17.8333,-149.2667,66.16,78,95,17.47,light rain
601,Barraute,CA,48.4335,-77.6328,44.87,92,100,4.03,overcast clouds
602,Pinawa,CA,50.1489,-95.8811,35.02,82,83,10.25,broken clouds
603,Oussouye,SN,12.485,-16.5469,91.58,48,38,8.28,scattered clouds
604,Kutum,SD,14.2,24.6667,88.57,17,55,8.88,broken clouds
605,Carbonia,IT,39.1672,8.5222,67.15,91,100,3.18,overcast clouds
606,Ola,RU,59.5833,151.2833,12.4,55,10,13.38,clear sky
607,Buin,CL,-33.7333,-70.75,77.74,27,100,6.4,overcast clouds
608,Orange Cove,US,36.6244,-119.3137,61.84,79,32,0.45,scattered clouds
609,Berezovyy,RU,51.6667,135.7,23.65,76,1,1.66,clear sky
610,Biak,ID,-0.9131,122.8766,76.87,78,99,1.86,overcast clouds
611,Georgiyevka,KZ,43.0369,74.7114,42.84,75,0,2.24,clear sky
612,Sokoto,NG,13.0609,5.239,99.79,8,74,16.13,broken clouds
613,Tigil,RU,57.8,158.6667,20.59,95,100,15.12,light snow
614,Karratha,AU,-20.7377,116.8463,74.86,61,0,8.97,clear sky
615,Anito,PH,12.4497,125.2886,77.18,89,25,7.9,scattered clouds
616,Pangnirtung,CA,66.1451,-65.7125,30.2,93,90,4.61,light snow
617,Dancheng,CN,33.6333,115.1833,61.23,62,96,6.51,light rain
618,Mariental,NA,-24.6333,17.9667,93.25,3,0,12.66,clear sky
619,Saposoa,PE,-6.934,-76.7716,81.21,51,99,2.98,overcast clouds
620,Taonan,CN,45.3333,122.7833,30.45,31,22,7.31,few clouds
621,Puerto Baquerizo Moreno,EC,-0.9,-89.6,67.19,100,75,10.36,broken clouds
622,Phon Thong,TH,16.3016,103.9768,78.67,91,78,9.01,broken clouds
623,Puerto Quijarro,BO,-17.7833,-57.7667,98.78,34,22,5.44,few clouds
624,Ayia Galini,GR,35.1,24.6833,65.79,78,100,8.61,overcast clouds
625,Kargasok,RU,59.0556,80.8572,15.28,83,43,13.24,scattered clouds
626,Panama City,PA,8.9936,-79.5197,84.16,78,40,4.61,scattered clouds
627,La Asuncion,VE,11.0333,-63.8628,83.93,74,92,11.5,overcast clouds
628,Peace River,CA,56.2501,-117.286,21.65,87,1,0.0,clear sky
629,Malaut,IN,30.2167,74.4833,73.8,23,0,5.14,clear sky
630,Bluefields,NI,12.0137,-83.7635,78.87,78,75,6.91,broken clouds
631,Gamba,GA,-2.65,10.0,78.37,81,98,8.57,overcast clouds
632,Minab,IR,27.1467,57.0801,89.1,21,0,3.69,clear sky
633,Banda Aceh,ID,5.5577,95.3222,79.5,81,96,1.28,overcast clouds
634,Vershino-Darasunskiy,RU,52.35,115.5167,22.86,50,29,3.67,scattered clouds
635,Coquimbo,CL,-29.9533,-71.3436,56.93,88,90,5.75,overcast clouds
636,Worthing,GB,50.8145,-0.3713,59.09,71,20,18.99,few clouds
637,Forest Grove,US,45.5198,-123.1107,48.22,70,8,1.01,clear sky
638,Kontagora,NG,10.3999,5.4695,93.29,21,84,4.41,broken clouds
639,Bestobe,KZ,52.4994,73.0975,28.33,74,38,7.09,scattered clouds
640,Zarubino,RU,42.63,131.0922,47.84,56,88,13.62,overcast clouds
641,Andreapol,RU,56.6513,32.2664,44.44,77,3,10.49,clear sky
642,Dryden,CA,49.7833,-92.7503,30.49,93,90,4.61,overcast clouds
643,Muriti,TZ,-1.9833,32.9167,73.51,66,57,12.12,broken clouds
644,Wanning,CN,18.8003,110.3967,75.97,91,98,6.62,overcast clouds
645,Puerto Carreno,CO,6.189,-67.4859,79.66,79,100,4.12,overcast clouds
646,Axim,GH,4.8699,-2.2405,83.07,75,97,11.27,light rain
647,Tecalitlan,MX,19.4667,-103.3,66.56,87,35,1.77,scattered clouds
648,Autun,FR,46.95,4.3,70.5,71,100,8.39,overcast clouds
649,Ilhabela,BR,-23.7781,-45.3581,71.22,93,100,8.88,light rain
650,Puerto El Triunfo,SV,13.2833,-88.55,82.56,66,81,2.13,broken clouds
651,Mackay,AU,-21.15,149.2,78.78,78,40,17.27,scattered clouds
652,Salalah,OM,17.0151,54.0924,80.06,60,1,2.06,clear sky
653,Mabaruma,GY,8.2,-59.7833,86.49,59,98,5.03,overcast clouds
654,Ucluelet,CA,48.9329,-125.5528,43.11,79,0,8.93,clear sky
655,Maneadero,MX,31.7167,-116.5667,58.1,85,9,4.0,clear sky
656,Kumi,KR,36.1136,128.336,51.35,67,74,1.28,broken clouds
657,Sabang,ID,5.8933,95.3214,81.19,76,92,1.12,overcast clouds
658,Manono,CD,-7.3,27.4167,84.49,54,98,0.76,overcast clouds
659,Noumea,NC,-22.2763,166.4572,62.58,75,4,2.51,clear sky
660,Bubaque,GW,11.2833,-15.8333,82.27,73,82,6.38,broken clouds
661,San Vicente,AR,-26.6167,-54.1333,76.3,65,32,2.89,scattered clouds
662,Hermosillo,MX,29.0667,-110.9667,71.85,45,100,4.05,overcast clouds
663,Tambopata,PE,-12.7333,-69.1833,91.29,49,0,6.91,clear sky
664,Nuuk,GL,64.1835,-51.7216,37.11,91,49,22.84,scattered clouds
665,Lata,PT,40.1629,-8.3327,68.92,97,100,10.45,overcast clouds
666,Hay River,CA,60.8156,-115.7999,21.18,86,1,5.75,clear sky
667,Los Andes,CL,-32.8337,-70.5983,73.58,34,100,6.98,overcast clouds
668,Neyyattinkara,IN,8.4,77.0833,80.46,88,100,2.42,overcast clouds
669,Mgandu,TZ,-5.95,34.1333,81.61,36,18,4.7,few clouds
670,Zalantun,CN,48.0,122.7167,29.53,30,0,2.42,clear sky
671,Lazaro Cardenas,MX,17.9583,-102.2,79.54,78,88,3.78,overcast clouds
672,Sungaipenuh,ID,-2.0833,101.3833,66.33,97,100,1.92,very heavy rain
